image_name,xmin,xmax,ymin,ymax,class_id
1479500182588518887.jpg,904,560,1000,636,1
1479500182588518887.jpg,847,562,906,616,1
1479500182588518887.jpg,1033,568,1072,607,1
1479500182588518887.jpg,57,569,211,648,1
1479500182588518887.jpg,446,564,521,614,1
1479500182588518887.jpg,526,569,579,614,1
1479500182588518887.jpg,803,556,839,592,2
1479500182588518887.jpg,1681,564,1777,600,1
1479500182588518887.jpg,638,560,674,605,3
1479500182588518887.jpg,600,566,636,602,3
1479500183587443965.jpg,1325,532,1581,701,1
1479500183587443965.jpg,1166,564,1303,648,1
1479500183587443965.jpg,900,564,984,632,1
1479500183587443965.jpg,824,569,881,609,1
1479500183587443965.jpg,290,566,389,620,1
1479500183587443965.jpg,405,577,472,618,1
1479500183587443965.jpg,1029,565,1069,604,1
1479500183587443965.jpg,772,550,812,590,2
1479500183587443965.jpg,575,564,611,600,3
1479500183587443965.jpg,526,564,562,600,3
1479500184587587550.jpg,1333,538,1618,714,1
1479500184587587550.jpg,898,554,977,618,1
1479500184587587550.jpg,1035,556,1074,595,1
1479500184587587550.jpg,814,558,871,605,1
1479500184587587550.jpg,231,566,335,628,1
1479500184587587550.jpg,39,566,186,642,1
1479500184587587550.jpg,440,564,479,603,3
1479500184587587550.jpg,458,560,497,609,3
1479500184587587550.jpg,753,539,797,584,2
1479500184587587550.jpg,1148,544,1184,580,1
1479500185587896191.jpg,4,560,107,646,1
1479500185587896191.jpg,810,558,877,605,1
1479500185587896191.jpg,894,555,975,620,1
1479500185587896191.jpg,1045,550,1103,603,1
1479500185587896191.jpg,732,540,781,580,2
1479500185587896191.jpg,342,552,378,611,3
1479500185587896191.jpg,319,555,355,613,3
1479500186584588785.jpg,823,562,885,607,1
1479500186584588785.jpg,895,562,974,624,1
1479500186584588785.jpg,1075,553,1143,615,1
1479500186584588785.jpg,139,562,182,628,3
1479500186584588785.jpg,169,560,212,630,3
1479500186584588785.jpg,1000,532,1047,587,2
1479500186584588785.jpg,712,541,775,581,2
1479500187588554990.jpg,845,569,906,617,1
1479500187588554990.jpg,1130,553,1235,642,1
1479500187588554990.jpg,1098,559,1148,602,1
1479500187588554990.jpg,1038,568,1074,604,1
1479500187588554990.jpg,922,564,993,631,1
1479500187588554990.jpg,722,550,774,595,2
1479500188088695099.jpg,928,566,998,623,1
1479500188088695099.jpg,853,566,914,611,1
1479500188088695099.jpg,1171,551,1293,649,1
1479500188088695099.jpg,1050,569,1095,599,1
1479500188088695099.jpg,713,542,766,589,2
1479500188088695099.jpg,1108,556,1210,601,1
1479500188088695099.jpg,1380,554,1418,591,1
1479500188590130787.jpg,1231,535,1408,674,1
1479500188590130787.jpg,1134,554,1257,607,1
1479500188590130787.jpg,934,568,1009,625,1
1479500188590130787.jpg,866,565,925,611,1
1479500188590130787.jpg,1068,568,1108,604,1
1479500188590130787.jpg,709,547,761,598,2
1479500188590130787.jpg,1033,532,1084,598,2
1479500188590130787.jpg,1434,548,1471,590,1
1479500189091080179.jpg,937,569,1010,622,1
1479500189091080179.jpg,1147,552,1294,614,1
1479500189091080179.jpg,869,564,928,618,1
1479500189091080179.jpg,1327,528,1575,710,1
1479500189091080179.jpg,1035,540,1090,601,2
1479500189091080179.jpg,697,542,750,597,2
1479500189091080179.jpg,1072,571,1127,611,1
1479500189091080179.jpg,1554,552,1605,593,1
1479500189091080179.jpg,1614,554,1658,593,1
1479500190088174561.jpg,1195,535,1376,611,1
1479500190088174561.jpg,929,557,1000,615,1
1479500190088174561.jpg,1086,558,1150,606,1
1479500190088174561.jpg,874,560,927,608,1
1479500190088174561.jpg,1042,520,1100,595,2
1479500190088174561.jpg,1492,533,1572,587,1
1479500190088174561.jpg,1595,524,1668,583,1
1479500190088174561.jpg,1658,529,1772,581,1
1479500190088174561.jpg,1802,524,1853,590,1
1479500190088174561.jpg,709,560,739,590,1
1479500190088174561.jpg,655,533,718,590,2
1479500191088282131.jpg,1270,528,1519,632,1
1479500191088282131.jpg,1650,536,1798,593,1
1479500191088282131.jpg,1787,523,1888,585,1
1479500191088282131.jpg,1106,558,1188,616,1
1479500191088282131.jpg,914,566,975,613,1
1479500191088282131.jpg,859,566,908,605,1
1479500191088282131.jpg,1035,509,1108,603,2
1479500191088282131.jpg,589,532,663,596,2
1479500192088409864.jpg,1483,491,1920,674,1
1479500192088409864.jpg,1160,564,1278,636,1
1479500192088409864.jpg,896,564,965,616,1
1479500192088409864.jpg,869,560,908,603,1
1479500192088409864.jpg,614,558,654,597,1
1479500192088409864.jpg,1055,497,1151,607,2
1479500192088409864.jpg,532,528,616,599,2
1479500192589377941.jpg,1751,544,1916,718,1
1479500192589377941.jpg,1205,540,1376,658,1
1479500192589377941.jpg,1552,526,1648,581,1
1479500192589377941.jpg,896,550,959,607,1
1479500192589377941.jpg,867,550,906,589,1
1479500192589377941.jpg,585,550,624,589,1
1479500192589377941.jpg,1063,487,1172,609,2
1479500192589377941.jpg,507,511,593,587,2
1479500193588437804.jpg,1509,534,1918,769,1
1479500193588437804.jpg,906,552,982,605,1
1479500193588437804.jpg,984,548,1029,584,1
1479500193588437804.jpg,549,561,586,597,1
1479500193588437804.jpg,431,515,558,611,2
1479500193588437804.jpg,1370,524,1425,644,3
1479500193588437804.jpg,1128,456,1293,635,2
1479500194569188916.jpg,914,549,985,609,1
1479500194569188916.jpg,464,559,524,609,1
1479500194569188916.jpg,1057,547,1132,584,1
1479500194569188916.jpg,1215,359,1524,682,2
1479500194569188916.jpg,300,494,473,617,2
1479500194569188916.jpg,1598,498,1683,695,3
1479500195088353020.jpg,921,544,980,602,1
1479500195088353020.jpg,409,552,481,601,1
1479500195088353020.jpg,967,546,1006,585,1
1479500195088353020.jpg,1315,295,1804,714,2
1479500195088353020.jpg,217,485,407,613,2
1479500195088353020.jpg,1264,521,1303,605,3
1479500195088353020.jpg,1132,542,1178,578,1
1479500196088391710.jpg,2,469,234,643,2
1479500196088391710.jpg,253,570,358,619,1
1479500196088391710.jpg,935,555,1003,611,1
1479500196088391710.jpg,1002,556,1061,599,1
1479500196088391710.jpg,1387,523,1429,628,3
1479500197088334559.jpg,0,560,138,655,1
1479500197088334559.jpg,943,550,1017,620,1
1479500197088334559.jpg,1048,550,1123,610,1
1479500197088334559.jpg,1642,503,1712,673,3
1479500197588909316.jpg,953,554,1022,616,1
1479500197588909316.jpg,1088,558,1168,605,1
1479500197588909316.jpg,655,566,723,602,1
1479500198588453917.jpg,619,561,679,605,1
1479500198588453917.jpg,984,545,1092,626,1
1479500198588453917.jpg,1202,540,1318,626,1
1479500198588453917.jpg,1360,532,1405,611,3
1479500199088645288.jpg,1038,553,1163,621,1
1479500199088645288.jpg,1299,553,1441,612,1
1479500199088645288.jpg,1551,547,1722,606,1
1479500199088645288.jpg,588,565,647,601,1
1479500200069701416.jpg,1249,541,1429,633,1
1479500200069701416.jpg,1346,518,1527,612,1
1479500200069701416.jpg,1615,538,1834,618,1
1479500200069701416.jpg,503,568,598,610,1
1479500200069701416.jpg,931,550,1074,601,1
1479500200589746041.jpg,1410,545,1616,640,1
1479500200589746041.jpg,1126,526,1377,617,1
1479500200589746041.jpg,1865,560,1920,616,1
1479500200589746041.jpg,892,557,1038,595,1
1479500200589746041.jpg,398,577,509,610,1
1479500201588763202.jpg,433,503,850,656,1
1479500201588763202.jpg,1829,551,1920,659,1
1479500201588763202.jpg,137,577,270,627,1
1479500201588763202.jpg,841,568,896,611,1
1479500202588709356.jpg,287,551,510,623,1
1479500203089234746.jpg,0,542,123,647,1
1479500205088895127.jpg,1689,583,1826,675,1
1479500205088895127.jpg,1854,562,1920,631,1
1479500205588931713.jpg,1409,570,1525,653,1
1479500205588931713.jpg,1518,554,1588,604,1
1479500205588931713.jpg,804,537,890,573,1
1479500205588931713.jpg,863,537,939,573,1
1479500205588931713.jpg,1589,526,1629,562,1
1479500205588931713.jpg,1798,560,1920,632,1
1479500206090006764.jpg,1213,538,1327,626,1
1479500206090006764.jpg,1296,520,1365,575,1
1479500206090006764.jpg,1587,527,1839,613,1
1479500206090006764.jpg,530,514,617,551,1
1479500206090006764.jpg,500,517,559,553,1
1479500207089903859.jpg,975,546,1062,615,1
1479500207089903859.jpg,1398,541,1724,641,1
1479500207089903859.jpg,1032,533,1078,578,1
1479500207089903859.jpg,971,521,1007,557,1
1479500207089903859.jpg,40,528,142,566,1
1479500207089903859.jpg,121,521,209,557,1
1479500207590228079.jpg,931,531,1025,611,1
1479500207590228079.jpg,1405,508,1831,645,1
1479500207590228079.jpg,74,526,157,562,1
1479500208589425045.jpg,950,521,1034,600,1
1479500208589425045.jpg,882,517,932,560,1
1479500208589425045.jpg,1699,525,1916,706,1
1479500209591827582.jpg,934,538,1013,605,1
1479500209591827582.jpg,819,540,882,588,1
1479500210091899520.jpg,938,549,1008,607,1
1479500210091899520.jpg,787,546,849,601,1
1479500211089277907.jpg,941,550,1020,607,1
1479500211089277907.jpg,675,540,783,636,1
1479500211089277907.jpg,554,566,593,605,1
1479500212089588974.jpg,278,532,564,724,1
1479500212089588974.jpg,965,562,1027,616,1
1479500213089387872.jpg,965,568,1025,618,1
1479500213089387872.jpg,244,588,298,627,1
1479500213089387872.jpg,215,584,247,632,1
1479500213089387872.jpg,321,592,353,624,1
1479500213589700236.jpg,960,570,1025,624,1
1479500213589700236.jpg,918,565,954,601,1
1479500213589700236.jpg,76,591,181,651,1
1479500213589700236.jpg,165,597,217,646,1
1479500214589589135.jpg,939,575,1002,620,1
1479500214589589135.jpg,887,564,926,603,1
1479500215589452294.jpg,927,577,986,623,1
1479500215589452294.jpg,859,570,896,606,1
1479500216589640112.jpg,924,548,984,593,1
1479500216589640112.jpg,826,540,877,585,1
1479500217592033588.jpg,922,565,979,609,1
1479500217592033588.jpg,767,554,844,620,1
1479500218592537951.jpg,603,530,762,656,1
1479500218592537951.jpg,921,554,980,603,1
1479500219590198913.jpg,942,558,1000,604,1
1479500219590198913.jpg,0,559,59,813,1
1479500220590185514.jpg,946,566,1012,616,1
1479500220590185514.jpg,337,577,476,637,1
1479500220590185514.jpg,1473,555,1541,590,1
1479500221590210242.jpg,949,560,1000,601,1
1479500221590210242.jpg,313,573,465,615,1
1479500221590210242.jpg,1568,542,1658,574,1
1479500222589827036.jpg,930,552,990,597,1
1479500222589827036.jpg,1452,550,1540,584,1
1479500222589827036.jpg,1714,527,1831,567,1
1479500222589827036.jpg,258,567,416,639,1
1479500223091083797.jpg,96,569,348,644,1
1479500223091083797.jpg,918,558,967,599,1
1479500223091083797.jpg,1514,563,1605,596,1
1479500223091083797.jpg,1817,541,1919,584,1
1479500224092682930.jpg,911,563,973,605,1
1479500224092682930.jpg,1,556,152,694,1
1479500224092682930.jpg,1693,595,1852,682,1
1479500225069387792.jpg,930,558,982,597,1
1479500225592552433.jpg,925,554,971,592,1
1479500226092864301.jpg,924,573,971,611,1
1479500226092864301.jpg,1108,551,1189,593,1
1479500227092730772.jpg,1721,531,1791,586,1
1479500227092730772.jpg,923,566,983,616,1
1479500227092730772.jpg,1622,593,1676,631,1
1479500227092730772.jpg,1822,580,1917,625,1
1479500227593081151.jpg,934,576,981,612,1
1479500227593081151.jpg,1680,596,1813,640,1
1479500227593081151.jpg,29,569,135,605,1
1479500227593081151.jpg,1166,548,1310,591,1
1479500228093449268.jpg,939,577,984,617,1
1479500228093449268.jpg,1838,594,1920,691,1
1479500228093449268.jpg,77,578,182,612,1
1479500228093449268.jpg,1476,548,1541,586,1
1479500228093449268.jpg,1186,546,1363,589,1
1479500229092560432.jpg,1243,524,1434,579,1
1479500229092560432.jpg,237,573,320,613,1
1479500229092560432.jpg,269,584,385,620,1
1479500229092560432.jpg,304,553,387,590,1
1479500229092560432.jpg,939,566,993,611,1
1479500229092560432.jpg,1579,528,1714,564,1
1479500229092560432.jpg,1608,523,1644,613,3
1479500229592832810.jpg,946,567,992,608,1
1479500229592832810.jpg,252,553,330,584,1
1479500229592832810.jpg,1650,524,1728,564,1
1479500229592832810.jpg,1279,522,1498,584,1
1479500229592832810.jpg,38,565,226,627,1
1479500229592832810.jpg,197,584,282,616,1
1479500230092863075.jpg,941,581,990,623,1
1479500230092863075.jpg,1321,512,1577,617,1
1479500230092863075.jpg,1744,539,1903,591,1
1479500230092863075.jpg,624,575,697,619,1
1479500230092863075.jpg,0,559,143,677,1
1479500230092863075.jpg,65,577,198,675,1
1479500230092863075.jpg,118,588,256,670,1
1479500230092863075.jpg,296,575,372,619,1
1479500230092863075.jpg,325,584,428,628,1
1479500230092863075.jpg,200,588,274,644,1
1479500230092863075.jpg,218,590,310,644,1
1479500230092863075.jpg,1581,535,1757,588,1
1479500230092863075.jpg,107,563,167,684,3
1479500230092863075.jpg,147,563,209,688,3
1479500230092863075.jpg,1884,523,1920,653,3
1479500230092863075.jpg,757,557,802,601,1
1479500230092863075.jpg,135,554,288,605,1
1479500230593162085.jpg,944,577,997,616,1
1479500230593162085.jpg,102,546,206,587,1
1479500230593162085.jpg,1392,525,1681,605,1
1479500230593162085.jpg,5,571,128,627,1
1479500230593162085.jpg,1682,542,1848,588,1
1479500230593162085.jpg,1304,566,1349,609,1
1479500230593162085.jpg,45,582,166,620,1
1479500230593162085.jpg,103,580,190,617,1
1479500230593162085.jpg,295,570,391,606,1
1479500231593174734.jpg,970,561,1038,610,1
1479500231593174734.jpg,1669,471,1890,606,1
1479500231593174734.jpg,1485,544,1576,610,1
1479500231593174734.jpg,0,569,95,630,1
1479500231593174734.jpg,1566,545,1603,598,1
1479500231593174734.jpg,229,563,317,639,1
1479500231593174734.jpg,1196,545,1258,610,1
1479500232094234019.jpg,990,566,1035,605,1
1479500232094234019.jpg,1466,544,1685,618,1
1479500232094234019.jpg,1233,558,1315,601,1
1479500232094234019.jpg,4,571,114,618,1
1479500232094234019.jpg,33,568,147,622,1
1479500232094234019.jpg,68,575,178,613,1
1479500232094234019.jpg,400,561,528,598,1
1479500232094234019.jpg,1272,568,1325,607,1
1479500232094234019.jpg,1674,532,1820,595,1
1479500232094234019.jpg,391,567,478,598,1
1479500232094234019.jpg,1463,539,1521,575,1
1479500232094234019.jpg,555,571,641,607,1
1479500232094234019.jpg,1847,514,1888,611,1
1479500233093252519.jpg,0,555,146,631,1
1479500233093252519.jpg,202,560,326,609,1
1479500233093252519.jpg,265,551,394,601,1
1479500233093252519.jpg,971,559,1036,608,1
1479500233093252519.jpg,1374,543,1519,605,1
1479500233093252519.jpg,1334,543,1434,604,1
1479500233093252519.jpg,1595,537,1690,622,1
1479500233093252519.jpg,1807,512,1920,632,1
1479500233093252519.jpg,1265,550,1360,591,1
1479500233093252519.jpg,476,559,575,595,1
1479500233093252519.jpg,47,557,209,618,1
1479500233593419892.jpg,1828,534,1918,646,1
1479500233593419892.jpg,1438,546,1599,613,1
1479500233593419892.jpg,1377,554,1521,611,1
1479500233593419892.jpg,1295,550,1432,602,1
1479500233593419892.jpg,978,564,1027,605,1
1479500233593419892.jpg,4,564,157,613,1
1479500233593419892.jpg,86,567,229,607,1
1479500233593419892.jpg,114,555,298,603,1
1479500233593419892.jpg,227,557,322,597,1
1479500233593419892.jpg,268,564,350,596,1
1479500233593419892.jpg,1299,553,1339,589,1
1479500233593419892.jpg,425,569,515,605,1
1479500234585297515.jpg,1655,529,1920,632,1
1479500234585297515.jpg,1531,543,1763,626,1
1479500234585297515.jpg,1399,553,1541,611,1
1479500234585297515.jpg,1526,546,1608,583,1
1479500234585297515.jpg,965,568,1016,611,1
1479500234585297515.jpg,292,577,395,608,1
1479500234585297515.jpg,2,573,100,622,1
1479500234585297515.jpg,45,575,127,608,1
1479500234585297515.jpg,1041,555,1097,591,1
1479500234585297515.jpg,0,589,47,629,1
1479500235093408969.jpg,947,581,1002,626,1
1479500235093408969.jpg,1658,540,1920,648,1
1479500235093408969.jpg,1462,558,1616,622,1
1479500235093408969.jpg,1845,566,1920,654,1
1479500236093379418.jpg,928,573,982,615,1
1479500236093379418.jpg,0,581,142,643,1
1479500236093379418.jpg,21,574,177,621,1
1479500236093379418.jpg,1551,546,1887,642,1
1479500236093379418.jpg,1425,548,1596,618,1
1479500236093379418.jpg,1261,559,1363,605,1
1479500236093379418.jpg,968,570,1000,602,1
1479500236093379418.jpg,1214,539,1277,586,1
1479500236093379418.jpg,295,575,378,611,1
1479500236594475442.jpg,1763,575,1847,648,1
1479500236594475442.jpg,1538,538,1840,620,1
1479500236594475442.jpg,2,577,80,619,1
1479500236594475442.jpg,91,578,175,616,1
1479500236594475442.jpg,1366,509,1476,556,2
1479500236594475442.jpg,1307,546,1469,602,1
1479500236594475442.jpg,1240,529,1331,575,1
1479500236594475442.jpg,928,554,995,622,1
1479500236594475442.jpg,970,541,1023,608,1
1479500236594475442.jpg,215,570,330,608,1
1479500236594475442.jpg,51,585,116,623,1
1479500236594475442.jpg,1537,530,1627,587,1
1479500237570975257.jpg,1444,528,1599,597,1
1479500237570975257.jpg,937,552,994,593,1
1479500237570975257.jpg,445,555,492,599,1
1479500237570975257.jpg,998,539,1060,584,1
1479500237570975257.jpg,1335,512,1382,569,1
1479500237570975257.jpg,1834,524,1920,643,1
1479500237570975257.jpg,1377,528,1497,593,1
1479500238093960307.jpg,1511,517,1757,603,1
1479500238093960307.jpg,404,549,459,600,1
1479500238093960307.jpg,934,545,1004,602,1
1479500238093960307.jpg,1018,536,1096,590,1
1479500238093960307.jpg,1394,518,1456,568,1
1479500238093960307.jpg,1429,524,1623,602,1
1479500238093960307.jpg,547,543,634,585,1
1479500239091613501.jpg,930,543,1003,598,1
1479500239091613501.jpg,1651,511,1920,617,1
1479500239091613501.jpg,1091,538,1203,584,1
1479500239091613501.jpg,1062,484,1225,574,2
1479500239091613501.jpg,1860,543,1920,626,1
1479500239091613501.jpg,1473,503,1571,578,2
1479500239091613501.jpg,856,532,950,577,1
1479500240091601878.jpg,965,536,1067,593,1
1479500240091601878.jpg,1481,462,1773,587,2
1479500240091601878.jpg,832,528,918,573,1
1479500240091601878.jpg,119,552,194,603,1
1479500240091601878.jpg,896,468,1114,587,2
1479500240591752957.jpg,996,541,1116,608,1
1479500240591752957.jpg,1521,479,1882,596,1
1479500240591752957.jpg,14,556,98,624,1
1479500240591752957.jpg,815,475,1034,598,2
1479500241091759142.jpg,1056,547,1198,620,1
1479500241091759142.jpg,230,570,334,615,1
1479500241091759142.jpg,383,566,505,598,1
1479500241091759142.jpg,714,464,952,621,2
1479500241091759142.jpg,1567,426,1893,610,1
1479500242093758340.jpg,1294,518,1515,620,1
1479500242093758340.jpg,356,381,735,682,2
1479500242093758340.jpg,275,551,393,626,1
1479500243091684130.jpg,614,559,833,635,1
1479500243091684130.jpg,1751,483,1916,610,1
1479500244091448837.jpg,1782,492,1920,608,1
1479500244091448837.jpg,0,1056,1920,1196,1
1479500245091423526.jpg,1586,541,1671,586,1
1479500245091423526.jpg,1685,535,1776,581,1
1479500245091423526.jpg,1501,539,1541,577,1
1479500245591588975.jpg,419,551,724,652,1
1479500245591588975.jpg,1416,547,1549,594,1
1479500245591588975.jpg,1768,532,1898,582,1
1479500245591588975.jpg,1293,545,1361,587,1
1479500245591588975.jpg,1033,559,1123,605,1
1479500246091590067.jpg,34,595,408,706,1
1479500246091590067.jpg,738,602,902,654,1
1479500246091590067.jpg,1354,592,1452,635,1
1479500246091590067.jpg,1560,591,1651,626,1
1479500246091590067.jpg,872,598,956,640,1
1479500246091590067.jpg,647,607,738,641,1
1479500246091590067.jpg,948,602,999,629,1
1479500246091590067.jpg,1400,587,1474,633,1
1479500246091590067.jpg,1490,591,1573,628,1
1479500246091590067.jpg,1796,551,1902,615,1
1479500246091590067.jpg,544,605,612,651,1
1479500246591828936.jpg,2,646,53,734,1
1479500246591828936.jpg,4,610,120,696,1
1479500246591828936.jpg,228,597,453,678,1
1479500246591828936.jpg,435,608,504,660,1
1479500246591828936.jpg,1013,605,1095,663,1
1479500246591828936.jpg,1076,597,1171,657,1
1479500246591828936.jpg,1133,596,1250,648,1
1479500246591828936.jpg,1423,577,1570,665,1
1479500247587800073.jpg,1607,536,1833,710,1
1479500247587800073.jpg,1794,541,1914,650,1
1479500247587800073.jpg,0,578,80,631,1
1479500247587800073.jpg,447,569,559,623,1
